item_name	item_price	item_attribute_name	item_attribute	website_category	link
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Egyéb jellemzők	LED belső világítás, Nyitott ajtónál hangjelzés, Megfordítható ajtónyílás, Vakáció program, 6. érzék technológia, Állítható polcmagasság, Gyorshűtés funkció, LessFrost, Automatikus leolvasztás a hűtőtérben	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Tartozékok	tojástartó, jégkockatartó	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Szín	fehér	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Szélesség (cm)	69	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Magasság (cm)	193,5	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Mélység (cm)	54,5	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Súly (kg)	74	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Hűtő polc	5 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Ajtórekesz	4 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Zöldségtároló fiók	1 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Fagyasztó űrtartalom	101 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	229 990 Ft	Fagyasztó fiók	3 db fagyasztórekesz	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Cikkszám	617829	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Gyártó	LG	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Típus	egyajtós	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Energiafogyasztás (kWh)	115 kWh/év	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Egyéb jellemzők	LED belső világítás, LED kijelző, Nyitott ajtónál hangjelzés, Páratartó zöldségrekesz, Smart Diagnosis, Többszörös légáram, Energiatakarékos üzemmód, Bio Shield ajtószigetelés, Edzettüveg polc, Frissentartó rekesz, Total No Frost, Inverter kompresszor	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Szín	ezüst	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Szélesség (cm)	59,5	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Magasság (cm)	185	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Mélység (cm)	67,3	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Súly (kg)	81	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Ajtók száma	1 db	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Hűtő űrtartalom	382 l	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Zöldségtároló fiók	van	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	259 990 Ft	Fagyasztó űrtartalom	nincs fagyasztó rész	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Cikkszám	617838	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Gyártó	AMICA	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Típus	alulfagyasztós	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Energiafogyasztás (kWh)	188 / év	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Egyéb jellemzők	Automatikus leolvasztás a hűtőtérben	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Tartozékok	zöldségtartó fiók	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Szín	piros	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Szélesség (cm)	55	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Magasság (cm)	181	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Mélység (cm)	61,5	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Hűtő űrtartalom	244 l	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Zöldségtároló fiók	van	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Fagyasztó űrtartalom	63 l	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Amica FK2965.3RAA kombinált hűtőszekrény, A++	151 990 Ft	Fagyasztó fiók	3 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Cikkszám	620790	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Gyártó	Ariston	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Kivitel	Beépíthető	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Típus	egyajtós, fagyasztószekrény	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Energiaosztály	A+	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Energiafogyasztás (kWh)	308 kWh/év	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Egyéb jellemzők	LED kijelző, NoFrost rendszer, Belső világítás, Nyitott ajtónál hangjelzés, Megfordítható ajtónyílás	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Tartozékok	jégkockatartó	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Szín	fehér	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Szélesség (cm)	54 cm	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Magasság (cm)	177 cm	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Mélység (cm)	54,5 cm	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Súly (kg)	57 kg	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Ajtók száma	1 db	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Fagyasztó űrtartalom	240 l	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Fagyasztó leolvasztás	NoFrost	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	192 990 Ft	Fagyasztó fiók	6 db	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Cikkszám	626115	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Gyártó	CASO	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Garancia	3 éves	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Típus	borhűtő	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Energiaosztály	A	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Energiafogyasztás (kWh)	150 kWh/év	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Egyéb jellemzők	Digitális kijelző, Ventillátoros levegőkeverés, UV szűrős üvegajtó	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Szélesség (cm)	59,5	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Magasság (cm)	103,5	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Mélység (cm)	67,5	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Súly (kg)	56,7	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso WineComfort 66 borhűtő (660)	299 990 Ft	Hűtő űrtartalom	66 palackos	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Cikkszám	626120	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Gyártó	CASO	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Garancia	3 éves	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Típus	borhűtő	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Energiaosztály	B	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Energiafogyasztás (kWh)	140 W	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Egyéb jellemzők	Belső világítás, LED belső világítás, Alacsony zajszint, Állítható hőmérséklet, Bortartó	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Szín	fekete	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Szélesség (cm)	34,5 cm	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Magasság (cm)	52,5 cm	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Mélység (cm)	51,0 cm	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Súly (kg)	13,8 kg	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Caso Wineduett Touch 12 borhűtő, fekete (625)	89 990 Ft	Ajtók száma	1 db	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Cikkszám	636459	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Gyártó	ELECTROLUX	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Kivitel	Beépíthető	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Típus	alulfagyasztós, hűtőszekrény	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Energiaosztály	A+	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Energiafogyasztás (kWh)	291 kWh/év	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Egyéb jellemzők	LED belső világítás, Biztonsági üvegpolc, Statikus hűtési rendszer, Mechanikus vezérlés, Automatikus leolvasztás a hűtőtérben, Megfordítható ajtónyílás	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Szín	fehér	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Szélesség (cm)	54	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Magasság (cm)	178	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Mélység (cm)	55	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Súly (kg)	54	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Hűtő űrtartalom	196 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Hűtő polc	4 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Ajtórekesz	4 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Zöldségtároló fiók	2 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Fagyasztó űrtartalom	72 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Fagyasztó leolvasztás	LowFrost	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	139 990 Ft	Fagyasztó fiók	3 fagyasztófiók	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459
Whirlpool W7 831T OX H alulfagyasztós hűtőszekrény, inox, A+++	179 990 Ft	Cikkszám	641095	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095
Whirlpool W7 831T OX H alulfagyasztós hűtőszekrény, inox, A+++	179 990 Ft	Gyártó	WHIRLPOOL	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095
Whirlpool W7 831T OX H alulfagyasztós hűtőszekrény, inox, A+++	179 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095
Whirlpool W7 831T OX H alulfagyasztós hűtőszekrény, inox, A+++	179 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095
