"item_name_short"|"colour"|"item_name"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"item_price_edigital"|"link_edigital"|"articleID_edigital"|"item_price_mediamarkt"|"link_mediamarkt"|"articleID_mediamarkt"|"website"|"common_item_id"
"AEG RKE64021DW"|"white"|"AEG RKE64021DW hûtõszekrény"|"AEG"|"Refrigerator"|"A++"|116|24|60|185|67|NA|1|392|NA|NA|NA|NA|132796|"https://www.mediamarkt.hu/hu/product/_aeg-rke64021dw-h%C5%B1t%C5%91szekr%C3%A9ny-1255785.html"|1255785|"mediamarkt"|15
"AEG RKE64021DX"|"grey"|"AEG RKE64021DX hûtõszekrény"|"AEG"|"Refrigerator"|"A++"|116|24|60|185|67|NA|1|387|NA|NA|NA|NA|144699|"https://www.mediamarkt.hu/hu/product/_aeg-rke64021dx-h%C5%B1t%C5%91szekr%C3%A9ny-1255786.html"|1255786|"mediamarkt"|16
"AEG RKE73924MX"|"grey"|"AEG RKE73924MX hûtõszekrény"|"AEG"|"Refrigerator"|"A++"|113|24|60|185|64|72|1|358|NA|NA|NA|NA|184799|"https://www.mediamarkt.hu/hu/product/_aeg-rke73924mx-h%C5%B1t%C5%91szekr%C3%A9ny-1255787.html"|1255787|"mediamarkt"|17
"AEG RMB66111NX"|"grey"|"AEG RMB66111NX No Frost side by side hûtõszekrény"|"AEG"|"Refrigerator"|"A+"|NA|24|91|178|74|109|5|359|179|NA|NA|NA|439799|"https://www.mediamarkt.hu/hu/product/_aeg-rmb66111nx-no-frost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1290223.html"|1290223|"mediamarkt"|18
"AEG RMB66111NX"|"grey"|"AEG RMB66111NX Side by Side Hûtõszekrény, NoFrost, 178 cm, A+"|"AEG"|"Refrigerator"|"A+"|447|24|91|178|74|109|2|359|179|438900|"https://edigital.hu/side-side-huto/aeg-rmb66111nx-side-side-hutoszekreny-nofrost-178-cm-p680558"|680558|NA|NA|NA|"edigital"|18
"AEG S93930CMXF"|"grey"|"AEG S93930CMXF No Frost kombiánlt hûtõszekrény"|"AEG"|"Refrigerator"|"A+++"|165|24|60|200|65|86|NA|250|91|NA|NA|NA|309999|"https://www.mediamarkt.hu/hu/product/_aeg-s93930cmxf-no-frost-kombi%C3%A1nlt-h%C5%B1t%C5%91szekr%C3%A9ny-1195343.html"|1195343|"mediamarkt"|19
"AEG SCE81811LC"|"white"|"AEG SCE81811LC Beépíthetõ kombinált hûtõszekrény, 178 cm, A+"|"AEG"|"Refrigerator"|"A+"|289|12|56|177|55|60|2|186|72|194990|"https://edigital.hu/beepitheto-huto/aeg-sce81811lc-beepitheto-kombinalt-hutoszekreny-178-cm-p539346"|539346|NA|NA|NA|"edigital"|20
"AEG SCE81816TS"|NA|"AEG SCE81816TS Beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A+"|"AEG"|"Refrigerator"|"A+"|297|24|56|177|55|58|2|192|61|174990|"https://edigital.hu/beepitheto-huto/aeg-sce81816ts-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p510429"|510429|NA|NA|NA|"edigital"|21
"AEG SCE81821LC"|NA|"AEG SCE81821LC Beépíthetõ kombinált hûtõszekrény, 178 cm, A++"|"AEG"|"Refrigerator"|"A++"|225|12|56|177|55|60|2|186|72|219990|"https://edigital.hu/beepitheto-huto/aeg-sce81821lc-beepitheto-kombinalt-hutoszekreny-178-cm-p539350"|539350|NA|NA|NA|"edigital"|22
"AEG SCE81826TS"|"white"|"AEG SCE81826TS Beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A++"|"AEG"|"Refrigerator"|"A++"|228|24|54|177|55|58|2|192|61|199990|"https://edigital.hu/beepitheto-huto/aeg-sce81826ts-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p563081"|563081|NA|NA|NA|"edigital"|23
"AEG SCE81926TS"|NA|"AEG SCE81926TS CustomFlex beépíthetõ kombinált hûtõszekrény, NoFrost, 188 cm, A++"|"AEG"|"Refrigerator"|"A++"|233|24|54|188|55|70|2|207|60|249990|"https://edigital.hu/beepitheto-huto/aeg-sce81926ts-customflex-beepitheto-kombinalt-hutoszekreny-nofrost-188-cm-p563063"|563063|NA|NA|NA|"edigital"|24
"AMICA FC100.4"|"white"|"AMICA FC100.4 hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|106|24|45|85|41|18|1|61|NA|NA|NA|NA|46899|"https://www.mediamarkt.hu/hu/product/_amica-fc100-4-h%C5%B1t%C5%91szekr%C3%A9ny-1284473.html"|1284473|"mediamarkt"|25
"AMICA FC100.4"|"white"|"Amica FC100.4 egyajtós hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|NA|24|45|84|40|NA|1|83|NA|46990|"https://edigital.hu/egyajtos-huto/amica-fc1004-egyajtos-hutoszekreny-p588351"|588351|NA|NA|NA|"edigital"|25
"AMICA FC1224.4"|"white"|"AMICA FC1224.4 hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|110|24|48|85|45|20|1|83|NA|NA|NA|NA|49999|"https://www.mediamarkt.hu/hu/product/_amica-fc1224-4-h%C5%B1t%C5%91szekr%C3%A9ny-1280134.html"|1280134|"mediamarkt"|26
"AMICA FD2015.4"|"white"|"AMICA FD2015.4 felülfagyasztós kombinált hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|204|24|54|122|57|NA|2|126|42|NA|NA|NA|80999|"https://www.mediamarkt.hu/hu/product/_amica-fd2015-4-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1283900.html"|1283900|"mediamarkt"|27
"AMICA FD2015.4X"|"grey"|"AMICA FD2015.4X felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A+"|204|24|54|122|57|NA|2|126|42|NA|NA|NA|85999|"https://www.mediamarkt.hu/hu/product/_amica-fd2015-4x-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1291589.html"|1291589|"mediamarkt"|28
"AMICA FD4328.3DFX"|"grey"|"AMICA FD4328.3DFX felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A+"|389|24|79|176|74|87|NA|374|116|NA|NA|NA|224899|"https://www.mediamarkt.hu/hu/product/_amica-fd4328-3dfx-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1268423.html"|1268423|"mediamarkt"|29
"AMICA FK2965.3LAA"|"blue"|"AMICA FK2965.3LAA kombinált hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|188|24|55|181|62|NA|2|181|63|NA|NA|NA|143896|"https://www.mediamarkt.hu/hu/product/_amica-fk2965-3laa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1280140.html"|1280140|"mediamarkt"|30
"AMICA FK2965.3LAA"|"blue"|"Amica FK2965.3LAA kombinált hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|188|24|55|181|62|NA|2|244|63|151990|"https://edigital.hu/alulfagyasztos-huto/amica-fk29653laa-kombinalt-hutoszekreny-p617836"|617836|NA|NA|NA|"edigital"|30
"AMICA FK3857.4DFX"|"grey"|"AMICA FK3857.4DFX No Frost kombinált hûtõszekrény"|"AMICA"|NA|"A+"|337|24|68|176|74|86|NA|288|97|NA|NA|NA|208999|"https://www.mediamarkt.hu/hu/product/_amica-fk3857-4dfx-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1268424.html"|1268424|"mediamarkt"|31
"AMICA FM050.4"|"white"|"AMICA FM050.4 hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|106|24|47|50|45|15|1|41|5|NA|NA|NA|37899|"https://www.mediamarkt.hu/hu/product/_amica-fm050-4-h%C5%B1t%C5%91szekr%C3%A9ny-1240432.html"|1240432|"mediamarkt"|32
"AMICA FM050.4"|"white"|"Amica FM 050.4 mini hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|106|24|47|50|45|NA|NA|41|5|29990|"https://edigital.hu/mini-huto/amica-fm-0504-mini-hutoszekreny-p515970"|515970|NA|NA|NA|"edigital"|32
"AMICA FM133.3AA"|"white"|"AMICA FM133.3AA hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|131|24|55|85|62|NA|1|93|13|NA|NA|NA|68999|"https://www.mediamarkt.hu/hu/product/_amica-fm133-3aa-h%C5%B1t%C5%91szekr%C3%A9ny-1280136.html"|1280136|"mediamarkt"|33
"AMICA FM136.3AAA"|"white"|"AMICA FM136.3AAA hûtõszekrény"|"AMICA"|NA|"A+++"|89|24|55|84|57|NA|NA|97|12|NA|NA|NA|71999|"https://www.mediamarkt.hu/hu/product/_amica-fm136-3aaa-h%C5%B1t%C5%91szekr%C3%A9ny-1268419.html"|1268419|"mediamarkt"|34
"AMICA FM136.3AAA"|"white"|"Amica FM136.3AAA egyajtós hûtõszekrény, A+++"|"AMICA"|"Refrigerator"|"A+++"|89|24|NA|NA|NA|NA|NA|97|12|64990|"https://edigital.hu/egyajtos-huto/amica-fm1363aaa-egyajtos-hutoszekreny-p564787"|564787|NA|NA|NA|"edigital"|34
"AMICA FS101.3"|"white"|"AMICA FS101.3 fagyasztóláda"|"AMICA"|"Freezer"|"A+"|168|24|54|84|56|23|NA|NA|95|NA|NA|NA|60999|"https://www.mediamarkt.hu/hu/product/_amica-fs101-3-fagyaszt%C3%B3l%C3%A1da-1284474.html"|1284474|"mediamarkt"|35
"AMICA KGC 15631"|"claret"|"AMICA KGC 15631 R felülfagyasztós kombinált hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|44|2|164|44|NA|NA|NA|116896|"https://www.mediamarkt.hu/hu/product/_amica-kgc-15631-r-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1249100.html"|1249100|"mediamarkt"|36
"AMICA KGC 15631"|"claret"|"Amica KGC 15631 R felülfagyasztós hûtõszekrény, bordó"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|164|44|116990|"https://edigital.hu/felulfagyasztos-huto/amica-kgc-15631-r-felulfagyasztos-hutoszekreny-bordo-p530300"|530300|NA|NA|NA|"edigital"|36
"AMICA KGC 15632T"|"blue"|"AMICA KGC 15632T felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A++"|172|24|55|144|62|NA|2|168|45|NA|NA|NA|123899|"https://www.mediamarkt.hu/hu/product/_amica-kgc-15632t-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1277432.html"|1277432|"mediamarkt"|37
"AMICA KGC 15634"|"black"|"AMICA KGC 15634 S felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A++"|172|24|55|144|62|41|2|168|45|NA|NA|NA|116896|"https://www.mediamarkt.hu/hu/product/_amica-kgc-15634-s-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1269627.html"|1269627|"mediamarkt"|38
"AMICA KGC 15634"|"black"|"Amica KGC 15634 S felülfagyasztós hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|168|45|116990|"https://edigital.hu/felulfagyasztos-huto/amica-kgc-15634-s-felulfagyasztos-hutoszekreny-p586214"|586214|NA|NA|NA|"edigital"|38
"AMICA KGC 15635B"|"beige"|"AMICA KGC 15635B felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A++"|172|24|55|144|61|41|NA|168|45|NA|NA|NA|121999|"https://www.mediamarkt.hu/hu/product/_amica-kgc-15635b-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1268418.html"|1268418|"mediamarkt"|39
"AMICA KGC 15635B"|"beige"|"Amica KGC 15635B felülfagyasztós hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|164|44|114990|"https://edigital.hu/felulfagyasztos-huto/amica-kgc-15635b-felulfagyasztos-hutoszekreny-p577970"|577970|NA|NA|NA|"edigital"|39
"AMICA KGC 15686"|"white"|"AMICA KGC 15686 W felülfagyasztós kombinált hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|222|24|55|140|57|45|2|164|44|NA|NA|NA|72999|"https://www.mediamarkt.hu/hu/product/_amica-kgc-15686-w-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1219834.html"|1219834|"mediamarkt"|40
"AMICA KGC15636P"|"pink"|"AMICA KGC15636P felülfagyasztós kombinált hûtõszekrény"|"AMICA"|NA|"A++"|172|24|55|144|62|NA|2|168|44|NA|NA|NA|119899|"https://www.mediamarkt.hu/hu/product/_amica-kgc15636p-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1291590.html"|1291590|"mediamarkt"|41
"AMICA KGC15636P"|"pink"|"Amica KGC15636P felülfagyasztós hûtõszekrény A++"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|168|45|119990|"https://edigital.hu/felulfagyasztos-huto/amica-kgc15636p-felulfagyasztos-hutoszekreny-p633328"|633328|NA|NA|NA|"edigital"|41
"AMICA KS 15610"|"red"|"AMICA KS 15610 R hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|28|1|93|13|NA|NA|NA|74899|"https://www.mediamarkt.hu/hu/product/_amica-ks-15610-r-h%C5%B1t%C5%91szekr%C3%A9ny-1235781.html"|1235781|"mediamarkt"|42
"AMICA KS 15610"|"red"|"Amica KS 15610 R 1 Hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|74990|"https://edigital.hu/egyajtos-huto/amica-ks-15610-r-1-hutoszekreny-p506707"|506707|NA|NA|NA|"edigital"|42
"AMICA KS 15612"|"blue"|"AMICA KS 15612 T hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|28|1|93|13|NA|NA|NA|74899|"https://www.mediamarkt.hu/hu/product/_amica-ks-15612-t-h%C5%B1t%C5%91szekr%C3%A9ny-1235783.html"|1235783|"mediamarkt"|43
"AMICA KS 15612"|"blue"|"Amica KS 15612 T 1 hûtõszekrény, A++, kék"|"AMICA"|"Refrigerator"|"A++"|133|12|55|86|62|NA|NA|93|13|68990|"https://edigital.hu/egyajtos-huto/amica-ks-15612-t-1-hutoszekreny-kek-p506709"|506709|NA|NA|NA|"edigital"|43
"AMICA KS 15615"|"beige"|"AMICA KS 15615 B hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|28|1|93|13|NA|NA|NA|74899|"https://www.mediamarkt.hu/hu/product/_amica-ks-15615-b-h%C5%B1t%C5%91szekr%C3%A9ny-1235785.html"|1235785|"mediamarkt"|44
"AMICA KS 15615"|"beige"|"Amica KS 15615 B hûtõszekrény, A++,"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|74990|"https://edigital.hu/felulfagyasztos-huto/amica-ks-15615-b-hutoszekreny-p508187"|508187|NA|NA|NA|"edigital"|44
"AMICA KS 15616"|"pink"|"AMICA KS 15616 P hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|28|1|93|13|NA|NA|NA|74899|"https://www.mediamarkt.hu/hu/product/_amica-ks-15616-p-h%C5%B1t%C5%91szekr%C3%A9ny-1235786.html"|1235786|"mediamarkt"|45
"AMICA KS 15616"|"pink"|"Amica KS 15616 P hûtõszekrény, A++, rózsaszín"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|NA|93|13|74990|"https://edigital.hu/felulfagyasztos-huto/amica-ks-15616-p-hutoszekreny-rozsaszin-p508185"|508185|NA|NA|NA|"edigital"|45
"Amica 1171143 BK3165.2F"|"white"|"Amica 1171143 BK3165.2F beépíthetõ alulfagyasztós hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|268|24|54|178|54|NA|2|182|56|144990|"https://edigital.hu/beepitheto-huto/amica-1171143-bk31652f-beepitheto-alulfagyasztos-hutoszekreny-p667146"|667146|NA|NA|NA|"edigital"|46
"Amica 1171144 BK3165.4AA"|"white"|"Amica 1171144 BK3165.4AA beépíthetõ alulfagyasztós hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|204|24|54|178|54|NA|2|182|60|139990|"https://edigital.hu/beepitheto-huto/amica-1171144-bk31654aa-beepitheto-alulfagyasztos-hutoszekreny-p667147"|667147|NA|NA|NA|"edigital"|47
"Amica 1171146 BK2665.4"|"white"|"Amica 1171146 BK2665.4 alulfagyasztós hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|252|24|54|157|54|NA|2|148|60|99990|"https://edigital.hu/alulfagyasztos-huto/amica-1171146-bk26654-alulfagyasztos-hutoszekreny-p691630"|691630|NA|NA|NA|"edigital"|48
"Amica 1171254 BK3185.4NFVCAA"|"white"|"Amica 1171254 BK3185.4NFVCAA alulfagyasztós hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|223|24|54|178|54|NA|2|190|56|184990|"https://edigital.hu/alulfagyasztos-huto/amica-1171254-bk31854nfvcaa-alulfagyasztos-hutoszekreny-p691631"|691631|NA|NA|NA|"edigital"|49
"Amica 1171256 BK3185.4DFCAA"|"white"|"Amica 1171256 BK3185.4DFCAA beépíthetõ alulfagyasztós hûtõszekrény"|"AMICA"|"Refrigerator"|"A++"|223|24|54|177|54|NA|2|190|56|209990|"https://edigital.hu/beepitheto-huto/amica-1171256-bk31854dfcaa-beepitheto-alulfagyasztos-hutoszekreny-p667149"|667149|NA|NA|NA|"edigital"|50
"Amica 1171455 BK3195.4DFVCAA"|"white"|"Amica 1171455 BK3195.4DFVCAA beépíthetõ alulfagyasztós hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|223|24|54|178|54|NA|2|190|56|209990|"https://edigital.hu/alulfagyasztos-huto/amica-1171455-bk31954dfvcaa-beepitheto-alulfagyasztos-hutoszekreny-p691632"|691632|NA|NA|NA|"edigital"|51
"Amica 1171456 BK3195.4NFVC"|"white"|"Amica 1171456 BK3195.4NFVC beépíthetõ alulfagyasztós hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|284|24|54|178|54|NA|2|190|56|169990|"https://edigital.hu/alulfagyasztos-huto/amica-1171456-bk31954nfvc-beepitheto-alulfagyasztos-hutoszekreny-p691633"|691633|NA|NA|NA|"edigital"|52
"Amica 1179024 WCF1K15B7"|"black"|"Amica 1179024 WCF1K15B7 borhûtõ"|"AMICA"|"Wine refrigerator"|"B"|185|24|15|82|57|18|1|20|NA|99990|"https://edigital.hu/borhuto/amica-1179024-wcf1k15b7-borhuto-p691623"|691623|NA|NA|NA|"edigital"|53
"Amica 1179055 WCB2K60B36.1"|"black"|"Amica 1179055 WCB2K60B36.1 borhûtõ"|"AMICA"|"Wine refrigerator"|"A"|140|24|59|60|51|32|1|75|0|279990|"https://edigital.hu/borhuto/amica-1179055-wcb2k60b361-borhuto-p691624"|691624|NA|NA|NA|"edigital"|54
"Amica BK316.3AA"|NA|"Amica BK316.3AA beépíthetõ hûtõszekrény, fehér"|"AMICA"|"Refrigerator"|"A++"|204|24|54|178|54|40|2|190|70|119090|"https://edigital.hu/beepitheto-huto/amica-bk3163aa-beepitheto-hutoszekreny-feher-p464383"|464383|NA|NA|NA|"edigital"|55
"Amica BK316.3FA"|"white"|"Amica BK316.3FA alulfagyasztós hûtõszekrény - [Újracsomagolt]"|"AMICA"|"Refrigerator"|"A+"|270|NA|54|178|54|63|2|190|56|103990|"https://edigital.hu/alulfagyasztos-huto/amica-bk3163fa-alulfagyasztos-hutoszekreny-ujracsomagolt-p635186"|635186|NA|NA|NA|"edigital"|56
"Amica BK316A"|"white"|"Amica BK316A beépíthetõ hûtõszekrény"|"AMICA"|"Refrigerator"|"A+"|204|24|54|178|54|40|2|190|70|129990|"https://edigital.hu/beepitheto-huto/amica-bk316a-beepitheto-hutoszekreny-p485595"|485595|NA|NA|NA|"edigital"|57
"Amica BM132.3"|NA|"Amica BM132.3 beépíthetõ hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|186|24|54|88|54|35|1|98|16|69990|"https://edigital.hu/beepitheto-huto/amica-bm1323-beepitheto-hutoszekreny-p587636"|587636|NA|NA|NA|"edigital"|58
"Amica EKGC 16166"|NA|"Amica EKGC 16166 beépíthetõ hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|239|24|54|144|54|55|2|182|40|79990|"https://edigital.hu/beepitheto-huto/amica-ekgc-16166-beepitheto-hutoszekreny-p508181"|508181|NA|NA|NA|"edigital"|59
"Amica FC3616.3DFX"|"grey"|"Amica FC3616.3DFX egyajtós hûtõszekrény, A+, No Frost"|"AMICA"|"Refrigerator"|"A+"|NA|24|60|186|66|NA|1|360|0|179990|"https://edigital.hu/egyajtos-huto/amica-fc36163dfx-egyajtos-hutoszekreny-no-frost-p563470"|563470|NA|NA|NA|"edigital"|60
"Amica FK2965.3RAA"|"red"|"Amica FK2965.3RAA kombinált hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|188|24|55|181|62|NA|2|244|63|151990|"https://edigital.hu/alulfagyasztos-huto/amica-fk29653raa-kombinalt-hutoszekreny-p617838"|617838|NA|NA|NA|"edigital"|61
"Amica FM104.4"|"white"|"Amica FM104.4 egyajtós hûtõszekrény, A+"|"AMICA"|"Refrigerator"|"A+"|160|24|48|84|51|NA|1|NA|NA|56990|"https://edigital.hu/egyajtos-huto/amica-fm1044-egyajtos-hutoszekreny-p603899"|603899|NA|NA|NA|"edigital"|62
"Amica FZ133.3AA"|NA|"Amica FZ133.3AA fagyasztószekrény, A++"|"AMICA"|"Freezer"|"A++"|136|24|55|85|57|NA|1|NA|78|62490|"https://edigital.hu/fagyasztoszekreny/amica-fz1333aa-fagyasztoszekreny-p617840"|617840|NA|NA|NA|"edigital"|63
"Amica KGC 15630"|"red"|"Amica KGC 15630 R felülfagyasztós hûtõszekrény, A++ piros"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|44|2|164|44|118990|"https://edigital.hu/felulfagyasztos-huto/amica-kgc-15630-r-felulfagyasztos-hutoszekreny-piros-p532938"|532938|NA|NA|NA|"edigital"|64
"Amica KGC 15633Y"|"yellow"|"Amica KGC 15633Y felülfagyasztós hûtõszekrény, A++"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|168|45|119990|"https://edigital.hu/alulfagyasztos-huto/amica-kgc-15633y-felulfagyasztos-hutoszekreny-p617839"|617839|NA|NA|NA|"edigital"|65
"Amica KS 15611"|"claret"|"Amica KS 15611 R 1 hûtõszekrény, A++, bordó"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|74990|"https://edigital.hu/egyajtos-huto/amica-ks-15611-r-1-hutoszekreny-bordo-p506708"|506708|NA|NA|NA|"edigital"|66
"Amica KS 15613"|"orange"|"Amica KS 15613 Y 1 hûtõszekrény, A++, narancssárga"|"AMICA"|"Refrigerator"|"A++"|133|12|55|86|62|NA|NA|93|13|74990|"https://edigital.hu/egyajtos-huto/amica-ks-15613-y-1-hutoszekreny-narancssarga-p506711"|506711|NA|NA|NA|"edigital"|67
"Amica KS 15614"|"black"|"Amica KS 15614 S hûtõszekrény, A++, fekete"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|74990|"https://edigital.hu/felulfagyasztos-huto/amica-ks-15614-s-hutoszekreny-fekete-p508186"|508186|NA|NA|NA|"edigital"|68
"BEKO 186"|"grey"|"BEKO 186"|"BEKO"|"Refrigerator"|"A+"|414|24|NA|NA|NA|91|2|344|177|NA|NA|NA|259999|"https://www.mediamarkt.hu/hu/product/_beko-186-1308169.html"|1308169|"mediamarkt"|69
"BEKO CNA 340I20XB"|"grey"|"BEKO CNA 340I20XB NeoFrost kombinált hûtõszekrény"|"BEKO"|"Refrigerator"|"A+"|304|60|60|175|67|64|2|205|97|NA|NA|NA|130999|"https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html"|1296952|"mediamarkt"|70
"BEKO CSA270M30"|"grey"|"BEKO CSA-270M30 X kombinált hûtõszekrény"|"BEKO"|"Refrigerator"|"A++"|219|24|54|171|60|NA|2|175|87|NA|NA|NA|100993|"https://www.mediamarkt.hu/hu/product/_beko-csa-270m30-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294479.html"|1294479|"mediamarkt"|72
"BEKO CSA270M30"|"white"|"BEKO CSA-270M30 W kombinált hûtõszekrény"|"BEKO"|"Refrigerator"|"A++"|219|24|54|171|60|NA|2|175|87|NA|NA|NA|91993|"https://www.mediamarkt.hu/hu/product/_beko-csa-270m30-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294478.html"|1294478|"mediamarkt"|71
"BEKO CSA300M20"|"grey"|"BEKO CSA-300M20 X kombinált hûtõszekrény"|"BEKO"|"Refrigerator"|"A+"|267|24|54|181|60|NA|2|204|87|NA|NA|NA|91993|"https://www.mediamarkt.hu/hu/product/_beko-csa-300m20-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294480.html"|1294480|"mediamarkt"|73
"BEKO DN156720"|"grey"|"BEKO DN-156720 DX NeoFrost felülfagyasztós kombinált hûtõszekrény"|"BEKO"|NA|"A+"|422|60|74|185|77|94|2|389|121|NA|NA|NA|249896|"https://www.mediamarkt.hu/hu/product/_beko-dn-156720-dx-neofrost-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1182347.html"|1182347|"mediamarkt"|74
"BEKO FS 129920"|"white"|"BEKO FS 129920 fagyasztószekrény"|"BEKO"|"Freezer"|"A+"|270|12|60|171|60|56|NA|NA|237|NA|NA|NA|114993|"https://www.mediamarkt.hu/hu/product/_beko-fs-129920-fagyaszt%C3%B3szekr%C3%A9ny-1159570.html"|1159570|"mediamarkt"|75
"BEKO FS 129920"|"white"|"Beko FS 129920 fagyasztószekrény"|"BEKO"|"Freezer"|"A+"|270|24|60|171|60|NA|1|0|237|109990|"https://edigital.hu/fagyasztoszekreny/beko-fs-129920-fagyasztoszekreny-p397875"|397875|NA|NA|NA|"edigital"|75
"BEKO FS166020"|"white"|"BEKO FS-166020 fagyasztószekrény"|"BEKO"|NA|"A+"|170|12|48|82|53|25|1|NA|65|NA|NA|NA|58999|"https://www.mediamarkt.hu/hu/product/_beko-fs-166020-fagyaszt%C3%B3szekr%C3%A9ny-1222114.html"|1222114|"mediamarkt"|76
"BEKO FS166020"|"white"|"Beko FS166020 fagyasztószekrény"|"BEKO"|"Freezer"|"A+"|170|24|48|82|53|25|1|0|65|54990|"https://edigital.hu/fagyasztoszekreny/beko-fs166020-fagyasztoszekreny-p430510"|430510|NA|NA|NA|"edigital"|76
"BEKO FSA13020"|"white"|"BEKO FSA-13020 fagyasztószekrény"|"BEKO"|NA|"A+"|210|24|54|102|60|36|NA|NA|117|NA|NA|NA|64993|"https://www.mediamarkt.hu/hu/product/_beko-fsa-13020-fagyaszt%C3%B3szekr%C3%A9ny-1098908.html"|1098908|"mediamarkt"|77
