item_name_short	item_name	producer	type	energy_class	energy_consumption	guarantee_month	colour	width_cm	height_cm	depth_cm	weight_kg	n_doors	cooling_capacity_l	freezing_capacity_l	item_price_edigital	website_category_edigital	link_edigital	articleID_edigital	item_price_mediamarkt	website_category_mediamarkt	link_mediamarkt	articleID_mediamarkt
WHIRLPOOL WHM22113 fagyasztóláda +10	WHIRLPOOL WHM22113 fagyasztóláda +10 év kompresszor garancia	WHIRLPOOL	Freezer	A+++	120 kWh	24	white	118 cm	92 cm	70 cm	47.7 kg	NA	NA	215 l	NA	NA	NA	NA	122996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-whm22113-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1166018.html	1166018
WHIRLPOOL WHM25112 Premium Selection	WHIRLPOOL WHM25112 Premium Selection fagyasztóláda +10 év kompresszor garancia	WHIRLPOOL	Freezer	A++	194 kWh	24	white	101 cm	92 cm	70 cm	40.5 kg	NA	NA	251 l	NA	NA	NA	NA	98999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-whm25112-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1096080.html	1096080
WHIRLPOOL WHM4611 Premium Selection	WHIRLPOOL WHM4611 Premium Selection fagyasztóláda +10 év motor garancia	WHIRLPOOL	NA	A+	343 kWh	24	white	141 cm	92 cm	70 cm	49.7 kg	NA	NA	437 l	NA	NA	NA	NA	122996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-whm4611-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-motor-garancia-1096081.html	1096081
WHIRLPOOL WHS 2121 fagyasztóláda	WHIRLPOOL WHS 2121 fagyasztóláda	WHIRLPOOL	Freezer	A+	224 kWh	24	white	81 cm	87 cm	64 cm	29.4 kg	NA	NA	204 l	NA	NA	NA	NA	72996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-whs-2121-fagyaszt%C3%B3l%C3%A1da-1254287.html	1254287
WHIRLPOOL WQ9 B2L side	WHIRLPOOL WQ9 B2L side by side hűtőszekrény	WHIRLPOOL	Refrigerator	A++	381 kWh	24	grey	91 cm	187 cm	70 cm	118 kg	4	384 l	207 l	NA	NA	NA	NA	404999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-b2l-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1294019.html	1294019
WHIRLPOOL WQ9 E1L No	WHIRLPOOL WQ9 E1L No Frost side by side hűtőszekrény	WHIRLPOOL	Refrigerator	A+	475 kWh	24	grey	90.9 cm	187.5 cm	69.7 cm	118 kg	4	384 l	207 l	NA	NA	NA	NA	337999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-e1l-no-frost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1261457.html	1261457
Whirlpool AFB 1840 beépíthető	Whirlpool AFB 1840 beépíthető fagyasztószekrény, A+	WHIRLPOOL	Freezer	A+	308	24	NA	56	177,6	55,5	NA	1 db	nincs hűtő rész	210 l	169 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-afb-1840-beepitheto-fagyasztoszekreny-p508922	508922	NA	NA	NA	NA
Whirlpool AFB 828/A+ Beépíthető	Whirlpool AFB 828/A+ Beépíthető fagyasztószekrény	WHIRLPOOL	Freezer	A+	186,00	24	white	59,7	81,9	54,5	NA	NA	nincs hűtő rész	94 l	109 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-afb-828-beepitheto-fagyasztoszekreny-p264220	264220	NA	NA	NA	NA
Whirlpool AFB 9720 A+	Whirlpool AFB 9720 A+ beépíthető fagyasztószekrény, A+	WHIRLPOOL	Freezer	A+	202	24	grey	56	87,8	56	NA	1 db	nincs hűtő rész	100 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-afb-9720-beepitheto-fagyasztoszekreny-p508921	508921	NA	NA	NA	NA
Whirlpool ARG 18081 A++	Whirlpool ARG 18081 A++ beépíthető hűtőszekrény,	WHIRLPOOL	Refrigerator	A++	115	24	grey	54	177,1	54,5	NA	1 db	318 l	nincs fagyasztó rész	194 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-18081-beepitheto-hutoszekreny-p508909	508909	NA	NA	NA	NA
Whirlpool ARG 18470 beépíthető	Whirlpool ARG 18470 beépíthető hűtőszekrény, A+	WHIRLPOOL	Refrigerator	A+	280	24	grey	54	177,1	54,5	NA	1 db	262 l	30 l	164 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-18470-beepitheto-hutoszekreny-p508910	508910	NA	NA	NA	NA
Whirlpool ARG 451/A+ Beépíthető	Whirlpool ARG 451/A+ Beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A+	118 kWh/év	24	NA	56	87,4	56	42	1 db	130 l	nincs fagyasztó rész	59 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-451-beepitheto-hutoszekreny-p264205	264205	NA	NA	NA	NA
Whirlpool ARG 451/A+ Beépíthető	Whirlpool ARG 451/A+ Beépíthető hűtőszekrény - [Újszerű]	WHIRLPOOL	Refrigerator	A+	118 kWh/év	NA	NA	56	87,4	56	42	1 db	130 l	nincs fagyasztó rész	59 490 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-451-beepitheto-hutoszekreny-ujszeru-p684977	684977	NA	NA	NA	NA
Whirlpool ARG 718/A+/1 beépíthető	Whirlpool ARG 718/A+/1 beépíthető hűtőszekrény, A+	WHIRLPOOL	Refrigerator	A+	132	24	white	56	122,5	55	NA	1 db	210 l	NA	99 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-7181-beepitheto-hutoszekreny-p508913	508913	NA	NA	NA	NA
Whirlpool ARG 8612/A+ beépíthető	Whirlpool ARG 8612/A+ beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A+	218	24	grey	54	122	54,5	NA	1 db	173 l	18 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-8612-beepitheto-hutoszekreny-p508915	508915	NA	NA	NA	NA
Whirlpool ARG 913/A+ beépíthető	Whirlpool ARG 913/A+ beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A+	175,20	24	NA	59,6	81,9	54,5	NA	1 db	129 l	18 l	94 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arg-913-beepitheto-hutoszekreny-p159208	159208	NA	NA	NA	NA
Whirlpool ART 6503/A+ Beépíthető	Whirlpool ART 6503/A+ Beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A+	299 kWh/év	24	NA	56	177,6	56	NA	2 db	195 l	80 l	109 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-6503-beepitheto-hutoszekreny-p305444	305444	NA	NA	NA	NA
Whirlpool ART 6610/A++ beépíthető	Whirlpool ART 6610/A++ beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A++	235	24	NA	54	177	54,5	50,6	2 db	195 l	80 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-6610-beepitheto-hutoszekreny-p374567	374567	NA	NA	NA	NA
Whirlpool ART 6611/A++ beépíthető	Whirlpool ART 6611/A++ beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A++	235 kWh/év	24	NA	54 cm	177 cm	54,5 cm	50,6 kg	2 db	195 l	80 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-6611-beepitheto-hutoszekreny-p374568	374568	NA	NA	NA	NA
Whirlpool ART 6711/A++ SF	Whirlpool ART 6711/A++ SF beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A++	235 kWh/év	24	NA	54 cm	177 cm	54,5 cm	50,6 kg	2 db	195 l	80 l	159 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-6711-sf-beepitheto-hutoszekreny-p374569	374569	NA	NA	NA	NA
Whirlpool ART 9610/A+ beépíthető	Whirlpool ART 9610/A+ beépíthető hűtő	WHIRLPOOL	Refrigerator	A+	314 kWh/év	24	NA	56 cm	194 cm	56 cm	55,2 kg	2 db	228 l	80 l	149 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-9610-beepitheto-huto-p374831	374831	NA	NA	NA	NA
Whirlpool ART 9811/A++ SF	Whirlpool ART 9811/A++ SF beépíthető hűtőszekrény	WHIRLPOOL	Refrigerator	A++	247 kWh/év	24	NA	54 cm	193,5 cm	54,5 cm	55,2 kg	2 db	228 l	80 l	179 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-art-9811-sf-beepitheto-hutoszekreny-p374833	374833	NA	NA	NA	NA
Whirlpool ARZ 005/A+ beépíthető	Whirlpool ARZ 005/A+ beépíthető egyajtós hűtőszekrény	WHIRLPOOL	Refrigerator	A+	118 kWh/év	24	grey	59,6 cm	81,5 cm	54,5 cm	32 kg	1 db	146 l	NA	94 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-arz-005-beepitheto-egyajtos-hutoszekreny-p420625	420625	NA	NA	NA	NA
Whirlpool BLF 8122 OX	Whirlpool BLF 8122 OX alulfagyasztós LessFrost hűtőszekrény, A++ energiaosztály	WHIRLPOOL	Refrigerator	A++	243 kWh/év	24	grey	59,5	188,5	65,5	69	2 db	228 l	111 l	99 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-blf-8122-ox-alulfagyasztos-lessfrost-hutoszekreny-energiaosztaly-p384601	384601	NA	NA	NA	NA
Whirlpool BLF8122W alulfagyasztós Less	Whirlpool BLF8122W alulfagyasztós Less Frost hűtőszerény A++	WHIRLPOOL	Refrigerator	A++	243 /év	24	white	59,5	188,8	66,3	62	2 db	228 l	111 l	109 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-blf8122w-alulfagyasztos-less-frost-hutoszereny-p381617	381617	NA	NA	NA	NA
Whirlpool BSNF 8122 OX	Whirlpool BSNF 8122 OX alulfagyasztós hűtőszekrény, inox, A++ No Frost	WHIRLPOOL	Refrigerator	A++	242	24	grey	59,5	188,5	65,5	NA	2 db	222 l	97 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-bsnf-8122-ox-alulfagyasztos-hutoszekreny-inox-no-frost-p501811	501811	NA	NA	NA	NA
Whirlpool BSNF 8122 W	Whirlpool BSNF 8122 W alulfagyasztós hűtőszekrény, A++ Supreme No Frost	WHIRLPOOL	Refrigerator	A++	242 kWh/év	24	white	59,5	188,5	65,5	NA	2 db	222 l	97 l	144 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-bsnf-8122-w-alulfagyasztos-hutoszekreny-supreme-no-frost-p501803	501803	NA	NA	NA	NA
Whirlpool SP40 802EU beépíthető	Whirlpool SP40 802EU beépíthető alulfagyasztós hűtőszekrény, A++	WHIRLPOOL	Refrigerator	A++	274 kWh/év	24	grey	55	194	69	NA	2 db	NA	101 l	305 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40-802eu-beepitheto-alulfagyasztos-hutoszekreny-p612529	612529	NA	NA	NA	NA
Whirlpool SP40800EU beépíthető alulfagyasztós	Whirlpool SP40800EU beépíthető alulfagyasztós hűtőszekrény, A+	WHIRLPOOL	Refrigerator	A+	328 kWh/év	24	white	69	193,5	54,5	74	2 db	NA	101 l	229 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528	612528	NA	NA	NA	NA
WHIRLPOOL SW6 AM2Q W	Whirlpool SW6 AM2Q W egyajtós hűtőszekrény A++	WHIRLPOOL	Refrigerator	A++	110 kWh / év	24	white	59,5	167	64,5	58	1 db	NA	nincs fagyasztó rész	144 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/whirlpool-sw6-am2q-w-egyajtos-hutoszekreny-p431015	431015	NA	NA	NA	NA
Whirlpool SW8 1Q W	Whirlpool SW8 1Q W hűtőszekrény	WHIRLPOOL	Refrigerator	A+	146 kWh/év	24	white	595 mm	1875 mm	630 mm	62 kg	NA	369 l	nincs fagyasztó rész	94 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/whirlpool-sw8-1q-w-hutoszekreny-p423741	423741	NA	NA	NA	NA
WHIRLPOOL SW8 AM2C KAR	Whirlpool SW8 AM2C KAR egyajtüs hűtőszekrény, A++, fekete	WHIRLPOOL	Refrigerator	A++	114 kWh / év	24	black	59,5 cm	187,5 cm	63 cm	NA	1 db	363 l	nincs fagyasztó rész	254 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/whirlpool-sw8-am2c-kar-egyajtus-hutoszekreny-fekete-p535333	535333	NA	NA	NA	NA
WHIRLPOOL SW8 AM2C XRL	Whirlpool SW8 AM2C XRL egyajtós hűtőszekrény, A++	WHIRLPOOL	Refrigerator	A++	114	24	grey	60	188	63	62	1 db	363 l	nincs fagyasztó rész	179 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/whirlpool-sw8-am2c-xrl-egyajtos-hutoszekreny-p562746	562746	NA	NA	NA	NA
Whirlpool SW8AM2CWHRL egyajtós hűtőszekrény,	Whirlpool SW8AM2CWHRL egyajtós hűtőszekrény, A++	WHIRLPOOL	Refrigerator	A++	114	24	white	59,5	187,5	63	62	1 db	363 l	nincs fagyasztó rész	174 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/whirlpool-sw8am2cwhrl-egyajtos-hutoszekreny-p562749	562749	NA	NA	NA	NA
WHIRLPOOL T TNF 8211	Whirlpool T TNF 8211 OX felülfagyasztós inox hűtőszekrény No Frost	WHIRLPOOL	Refrigerator	A+	386 kWh / év	24	grey	70 cm	180 cm	72,5 cm	78 kg	2 db	322 l	101 l	139 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/whirlpool-t-tnf-8211-ox-felulfagyasztos-inox-hutoszekreny-no-frost-p431017	431017	NA	NA	NA	NA
WHIRLPOOL UW4 F2Y WB	Whirlpool UW4 F2Y WB F fagyasztószekrény No Frost A++	WHIRLPOOL	Freezer	A++	200	24	white	59,5	142	64,5	56	1 db	NA	175 l	125 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-uw4-f2y-wb-f-fagyasztoszekreny-no-frost-p450389	450389	NA	NA	NA	NA
Whirlpool UW6 F2C WB	Whirlpool UW6 F2C WB fagyasztószekrény A++	WHIRLPOOL	Freezer	A++	225	24	white	59,5	64,5	167	63	1 db	NA	222 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-uw6-f2c-wb-fagyasztoszekreny-p439610	439610	NA	NA	NA	NA
WHIRLPOOL UW8 F2C KSB	Whirlpool UW8 F2C KSB fagyasztószekrény, A++, fekete	WHIRLPOOL	Freezer	A++	242 kWh/év	24	black	59,5 cm	187,5 cm	63 cm	NA	1 db	nincs hűtő rész	252 l	224 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-ksb-fagyasztoszekreny-fekete-p535339	535339	NA	NA	NA	NA
Whirlpool UW8 F2C WHLSB	Whirlpool UW8 F2C WHLSB fagyasztószekrény, A++	WHIRLPOOL	Freezer	A++	242 kWh/év	24	white	59,5 cm	187,5 cm	63 cm	69 kg	1 db	nincs hűtő rész	251 l	179 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-whlsb-fagyasztoszekreny-p535334	535334	NA	NA	NA	NA
Whirlpool UW8 F2C XBI	Whirlpool UW8 F2C XBI N fagyasztószekrény inox No Frost A++	WHIRLPOOL	Freezer	A++	246 kWh/év	24	grey	63	187,5	59,5	71	1 db	NA	260 l	144 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-xbi-n-fagyasztoszekreny-inox-no-frost-p450391	450391	NA	NA	NA	NA
Whirlpool W4D7 AAA X	Whirlpool W4D7 AAA X C alulfagyasztós hűtőszekrény A++	WHIRLPOOL	Refrigerator	A++	295 kWh/év	24	black	70	195	78	98	2 db	292 l	110 l	189 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w4d7-aaa-x-c-alulfagyasztos-hutoszekreny-p653237	653237	NA	NA	NA	NA
Whirlpool W5 721E OX	Whirlpool W5 721E OX alulfagyasztós hűtőszekrény, A++	WHIRLPOOL	Refrigerator	A++	233	24	grey	89,5 cm	176 vm	66,6 cm	62 kg	2 db	199 l	111 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-721e-ox-alulfagyasztos-hutoszekreny-p649531	649531	NA	NA	NA	NA
Whirlpool W5 721E OX	Whirlpool W5 721E OX alulfagyasztós hűtőszekrény, A++	WHIRLPOOL	Refrigerator	A++	233 kWh/év	24	grey	59,5	176	66,3	59 kg (nettó)	2 db	197 l	111 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-721e-ox-alulfagyasztos-hutoszekreny-p652591	652591	NA	NA	NA	NA
Whirlpool W5 721E OX	Whirlpool W5 721E OX alulfagyasztós hűtőszekrény, A++-[újracsomagolt]	WHIRLPOOL	Refrigerator	A++	233	NA	grey	89,5 cm	176 vm	66,6 cm	62 kg	2 db	199 l	111 l	90 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-721e-ox-alulfagyasztos-hutoszekreny-ujracsomagolt-p691464	691464	NA	NA	NA	NA
Whirlpool W5 721E W	Whirlpool W5 721E W alulfagyasztós hűtőszekrény,A++	WHIRLPOOL	Refrigerator	A++	233	24	white	89,5 cm	176 vm	66,6 cm	62 kg	2 db	199 l	111 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-721e-w-alulfagyasztos-hutoszekreny-p649534	649534	NA	NA	NA	NA
WHIRLPOOL W5 821E OX	Whirlpool W5 821E OX alulfagyasztós hűtőszekrény, inox, A++	WHIRLPOOL	Refrigerator	A++	243 kWh/év	24	grey	59,5 cm	188,8 cm	66,3 cm	62 kg	2 db	228 l	111 l	99 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-821e-ox-alulfagyasztos-hutoszekreny-inox-p641091	641091	NA	NA	NA	NA
Whirlpool W7 8210 K	Whirlpool W7 8210 K alulfagyasztós hűtőszekrény A++	WHIRLPOOL	Refrigerator	A++	271	24	black	59,6	190	65	NA	1 db	234 l	104 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-8210-k-alulfagyasztos-hutoszekreny-p653234	653234	NA	NA	NA	NA
WHIRLPOOL W7 821O OX	Whirlpool W7 821O OX alulfagyasztós hűtőszekrény, inox, A++	WHIRLPOOL	Refrigerator	A++	271 kWh/év	24	grey	59,6	189	67,7	74 kg (nettó)	2 db	248 l	104 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-ox-alulfagyasztos-hutoszekreny-inox-p641093	641093	NA	NA	NA	NA
Whirlpool W7 821O W	Whirlpool W7 821O W alulfagyasztós hűtőszekrény, A++ No Frost	WHIRLPOOL	Refrigerator	A++	271 kWh/év	24	white	59,5	189	67,7	74 kg (nettó)	2 db	234 l	104 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-w-alulfagyasztos-hutoszekreny-no-frost-p652592	652592	NA	NA	NA	NA
Whirlpool W7 821O W	Whirlpool W7 821O W alulfagyasztós hűtőszekrény, A++ No Frost -[újracsomagolt]	WHIRLPOOL	Refrigerator	A++	271 kWh/év	NA	white	59,5	189	67,7	74 kg (nettó)	2 db	234 l	104 l	107 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-w-alulfagyasztos-hutoszekreny-no-frost-ujracsomagolt-p681994	681994	NA	NA	NA	NA
WHIRLPOOL W7 831T OX	Whirlpool W7 831T OX H alulfagyasztós hűtőszekrény, inox, A+++	WHIRLPOOL	Refrigerator	A+++	181 kWh/év	24	grey	59,6	189	67,7	84 kg (nettó)	2 db	215 l	104 l	179 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095	641095	NA	NA	NA	NA
WHIRLPOOL W7 921O OX	Whirlpool W7 921O OX alulfagyasztós hűtőszekrény, inox, A++	WHIRLPOOL	Refrigerator	A++	281 kWh/év	24	grey	59,6	200,1	67,7	72 kg (nettó)	2 db	264 l	104 l	149 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-921o-ox-alulfagyasztos-hutoszekreny-inox-p641096	641096	NA	NA	NA	NA
WHIRLPOOL W7 931T W	Whirlpool W7 931T W alulfagyasztós hűtőszekrény, A+++ - [Újszerű]	WHIRLPOOL	Refrigerator	A+++	187 kWh/év	NA	white	59,6	200,1	67,7	92 kg (nettó)	2 db	264 l	104 l	144 490 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-931t-w-alulfagyasztos-hutoszekreny-ujszeru-p713012	713012	NA	NA	NA	NA
Whirlpool WHE 31352 FO	Whirlpool WHE 31352 FO fagyasztóláda, fehér	WHIRLPOOL	Freezer	A++	219 kwh	24	white	91.6 cm	118 cm	69,8 cm	46,2 kg	NA	nincs hűtő rész	311 l	109 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztolada/whirlpool-whe-31352-fo-fagyasztolada-feher-p644915	644915	NA	NA	NA	NA
Whirlpool WHM22113 fagyasztóláda, A+++	Whirlpool WHM22113 fagyasztóláda, A+++	WHIRLPOOL	Freezer	A+++	120	24	white	118	91,6	69,8	NA	1 db	nincs hűtő rész	215 l	122 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztolada/whirlpool-whm22113-fagyasztolada-p351191	351191	NA	NA	NA	NA
Whirlpool WHM25112 Fagyasztóláda, A++	Whirlpool WHM25112 Fagyasztóláda, A++	WHIRLPOOL	Freezer	A++	194	24	white	101	91	70	40	1 db	nincs hűtő rész	251 l	98 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztolada/whirlpool-whm25112-fagyasztolada-p243580	243580	NA	NA	NA	NA
Whirlpool WHM3911 Fagyasztóláda, 	Whirlpool WHM3911 Fagyasztóláda,	WHIRLPOOL	Freezer	A+	260 kWh/év	24	white	91,2	140	69,8	48,4	1 db	121 l	390 l	99 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztolada/whirlpool-whm3911-fagyasztolada-p243582	243582	NA	NA	NA	NA
Whirlpool WHM4611 Fagyasztóláda, 	Whirlpool WHM4611 Fagyasztóláda,	WHIRLPOOL	Freezer	A+	NA	24	white	91,6	140,5	69,8	49,2	1 db	nincs hűtő rész	454 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztolada/whirlpool-whm4611-fagyasztolada-p243584	243584	NA	NA	NA	NA
Whirlpool WNF8 T2O X	Whirlpool WNF8 T2O X alulfagyasztós hűtőszekrény, A++ Total No Frost	WHIRLPOOL	Refrigerator	A++	271	24	grey	60	189	68	NA	2 db	234 l	104 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-wnf8-t2o-x-alulfagyasztos-hutoszekreny-total-no-frost-p510534	510534	NA	NA	NA	NA
Whirlpool WNF9 T2Z X	Whirlpool WNF9 T2Z X H alulfagyasztós hűtőszekrény, A++ Total No Frost	WHIRLPOOL	Refrigerator	A++	281	24	grey	60	201	68	NA	2 db	264 l	104 l	144 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-wnf9-t2z-x-h-alulfagyasztos-hutoszekreny-total-no-frost-p510565	510565	NA	NA	NA	NA
Whirlpool WQ9 E1L side	Whirlpool WQ9 E1L side by side hűtőszekrény, A+	WHIRLPOOL	Refrigerator	A+	475 kWh/év	24	grey	79,5	187,5	69,7	90,9	4 db	384 l	207 l	349 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/whirlpool-wq9-e1l-side-side-hutoszekreny-p577865	577865	NA	NA	NA	NA
Whirlpool WTNF 83Z MX	Whirlpool WTNF 83Z MX H alulfagyasztós hűtőszekrény, A+++ total No Frost	WHIRLPOOL	Refrigerator	A+++	181	24	grey	NA	NA	NA	NA	2 db	234 l	104 l	159 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-wtnf-83z-mx-h-alulfagyasztos-hutoszekreny-total-no-frost-p577864	577864	NA	NA	NA	NA
Whirlpool WTNF 83Z MX	Whirlpool WTNF 83Z MX H alulfagyasztós hűtőszekrény, A+++ total No Frost - [Újracsomagolt]	WHIRLPOOL	Refrigerator	A+++	181	NA	grey	NA	NA	NA	NA	2 db	234 l	104 l	135 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/whirlpool-wtnf-83z-mx-h-alulfagyasztos-hutoszekreny-total-no-frost-ujracsomagolt-p688777	688777	NA	NA	NA	NA
ZANUSSI ZFC 21400	ZANUSSI ZFC 21400 fagyasztóláda	ZANUSSI	Freezer	A+	227 kWh	24	white	80 cm	87 cm	67 cm	39 kg	NA	NA	210 l	NA	NA	NA	NA	74993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_zanussi-zfc-21400-fagyaszt%C3%B3l%C3%A1da-1119905.html	1119905
ZANUSSI ZFC 26400	ZANUSSI ZFC 26400 WA fagyasztóláda	ZANUSSI	Freezer	A+	252 kWh	24	white	94 cm	87 cm	67 cm	43 kg	NA	NA	260 l	NA	NA	NA	NA	85393	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_zanussi-zfc-26400-wa-fagyaszt%C3%B3l%C3%A1da-1121823.html	1121823
ZANUSSI ZFC 41400	ZANUSSI ZFC 41400 WA fagyasztóláda	ZANUSSI	NA	A+	323 kWh	24	white	134 cm	87 cm	67 cm	52 kg	NA	NA	400 l	NA	NA	NA	NA	97993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_zanussi-zfc-41400-wa-fagyaszt%C3%B3l%C3%A1da-1120890.html	1120890
ZANUSSI ZFC 51400	ZANUSSI ZFC 51400 WA fagyasztóláda	ZANUSSI	Freezer	A+	372 kWh	24	white	160 cm	87 cm	67 cm	60 kg	NA	NA	495 l	NA	NA	NA	NA	114999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_zanussi-zfc-51400-wa-fagyaszt%C3%B3l%C3%A1da-1120051.html	1120051
ZANUSSI ZFC31400WA	ZANUSSI ZFC31400WA fagyasztóláda	ZANUSSI	Freezer	A+	272 kWh	24	white	105 cm	87 cm	67 cm	46 kg	NA	NA	300 l	NA	NA	NA	NA	87993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_zanussi-zfc31400wa-fagyaszt%C3%B3l%C3%A1da-1121859.html	1121859
