"common_item_id"|"common_item_name"|"item_name_short"|"colour"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"total_capacity"|"website"|"item_price"|"link"
65|"Amica KGC 15633Y yellow"|"Amica KGC 15633Y"|"yellow"|"AMICA"|"Refrigerator"|"A++"|172|24|55|144|62|NA|2|168|45|213|"edigital"|119990|"https://edigital.hu/alulfagyasztos-huto/amica-kgc-15633y-felulfagyasztos-hutoszekreny-p617839"
66|"Amica KS 15611 claret"|"Amica KS 15611"|"claret"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|106|"edigital"|74990|"https://edigital.hu/egyajtos-huto/amica-ks-15611-r-1-hutoszekreny-bordo-p506708"
67|"Amica KS 15613 orange"|"Amica KS 15613"|"orange"|"AMICA"|"Refrigerator"|"A++"|133|12|55|86|62|NA|NA|93|13|106|"edigital"|74990|"https://edigital.hu/egyajtos-huto/amica-ks-15613-y-1-hutoszekreny-narancssarga-p506711"
68|"Amica KS 15614 black"|"Amica KS 15614"|"black"|"AMICA"|"Refrigerator"|"A++"|133|24|55|86|62|NA|1|93|13|106|"edigital"|74990|"https://edigital.hu/felulfagyasztos-huto/amica-ks-15614-s-hutoszekreny-fekete-p508186"
69|"BEKO 186 grey"|"BEKO 186"|"grey"|"BEKO"|"Refrigerator"|"A+"|414|24|NA|NA|NA|91|2|344|177|521|"mediamarkt"|259999|"https://www.mediamarkt.hu/hu/product/_beko-186-1308169.html"
70|"BEKO CNA 340I20XB grey"|"BEKO CNA 340I20XB"|"grey"|"BEKO"|"Refrigerator"|"A+"|304|60|60|175|67|64|2|205|97|302|"mediamarkt"|130999|"https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html"
71|"BEKO CSA270M30 white"|"BEKO CSA270M30"|"white"|"BEKO"|"Refrigerator"|"A++"|219|24|54|171|60|NA|2|175|87|262|"mediamarkt"|91993|"https://www.mediamarkt.hu/hu/product/_beko-csa-270m30-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294478.html"
72|"BEKO CSA270M30 grey"|"BEKO CSA270M30"|"grey"|"BEKO"|"Refrigerator"|"A++"|219|24|54|171|60|NA|2|175|87|262|"mediamarkt"|100993|"https://www.mediamarkt.hu/hu/product/_beko-csa-270m30-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294479.html"
73|"BEKO CSA300M20 grey"|"BEKO CSA300M20"|"grey"|"BEKO"|"Refrigerator"|"A+"|267|24|54|181|60|NA|2|204|87|291|"mediamarkt"|91993|"https://www.mediamarkt.hu/hu/product/_beko-csa-300m20-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294480.html"
74|"BEKO DN156720 grey"|"BEKO DN156720"|"grey"|"BEKO"|NA|"A+"|422|60|74|185|77|94|2|389|121|510|"mediamarkt"|249896|"https://www.mediamarkt.hu/hu/product/_beko-dn-156720-dx-neofrost-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1182347.html"
75|"BEKO FS 129920 white"|"BEKO FS 129920"|"white"|"BEKO"|"Freezer"|"A+"|270|24|60|171|60|56|1|0|237|237|"mediamarkt"|114993|"https://www.mediamarkt.hu/hu/product/_beko-fs-129920-fagyaszt%C3%B3szekr%C3%A9ny-1159570.html"
75|"BEKO FS 129920 white"|"BEKO FS 129920"|"white"|"BEKO"|"Freezer"|"A+"|270|24|60|171|60|56|1|0|237|237|"edigital"|109990|"https://edigital.hu/fagyasztoszekreny/beko-fs-129920-fagyasztoszekreny-p397875"
76|"BEKO FS166020 white"|"BEKO FS166020"|"white"|"BEKO"|"Freezer"|"A+"|170|24|48|82|53|25|1|0|65|65|"mediamarkt"|58999|"https://www.mediamarkt.hu/hu/product/_beko-fs-166020-fagyaszt%C3%B3szekr%C3%A9ny-1222114.html"
76|"BEKO FS166020 white"|"BEKO FS166020"|"white"|"BEKO"|"Freezer"|"A+"|170|24|48|82|53|25|1|0|65|65|"edigital"|54990|"https://edigital.hu/fagyasztoszekreny/beko-fs166020-fagyasztoszekreny-p430510"
77|"BEKO FSA13020 white"|"BEKO FSA13020"|"white"|"BEKO"|NA|"A+"|210|24|54|102|60|36|NA|NA|117|117|"mediamarkt"|64993|"https://www.mediamarkt.hu/hu/product/_beko-fsa-13020-fagyaszt%C3%B3szekr%C3%A9ny-1098908.html"
78|"BEKO FSE1072 white"|"BEKO FSE1072"|"white"|"BEKO"|NA|"A+"|181|12|55|84|60|29|1|NA|85|85|"mediamarkt"|70999|"https://www.mediamarkt.hu/hu/product/_beko-fse-1072-fagyaszt%C3%B3szekr%C3%A9ny-1222115.html"
79|"BEKO GN1416220 grey"|"BEKO GN1416220"|"grey"|"BEKO"|"Refrigerator"|"A+"|399|60|91|179|70|135|4|446|73|519|"mediamarkt"|547993|"https://www.mediamarkt.hu/hu/product/_beko-gn-1416220-cx-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1246069.html"
80|"BEKO GN1416221 grey"|"BEKO GN1416221"|"grey"|"BEKO"|"Refrigerator"|"A+"|464|60|91|182|76|NA|4|376|165|541|"mediamarkt"|322993|"https://www.mediamarkt.hu/hu/product/_beko-gn-1416221-xp-neofrost-side-by-side-h%C5%B1t%C5%91-1260128.html"
80|"BEKO GN1416221 grey"|"BEKO GN1416221"|"grey"|"BEKO"|"Refrigerator"|"A+"|464|60|91|182|76|NA|4|376|165|541|"edigital"|324990|"https://edigital.hu/side-side-huto/beko-gn-1416221-xp-side-side-hutoszekreny-p561394"
81|"BEKO GN163120 white"|"BEKO GN163120"|"white"|"BEKO"|"Refrigerator"|"A+"|485|60|91|179|72|110|2|368|190|558|"mediamarkt"|239893|"https://www.mediamarkt.hu/hu/product/_beko-gn-163120-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1199875.html"
82|"BEKO GN163120 grey"|"BEKO GN163120"|"grey"|"BEKO"|"Refrigerator"|"A+"|485|60|91|182|72|110|2|368|190|558|"mediamarkt"|243993|"https://www.mediamarkt.hu/hu/product/_beko-gn-163120-s-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1204455.html"
82|"BEKO GN163120 grey"|"BEKO GN163120"|"grey"|"BEKO"|"Refrigerator"|"A+"|485|60|91|182|72|110|2|368|190|558|"edigital"|229990|"https://edigital.hu/side-side-huto/beko-gn-163120-s-side-side-hutoszekreny-neo-frost-p424774"
83|"BEKO GN163220 grey"|"BEKO GN163220"|"grey"|"BEKO"|"Refrigerator"|"A+"|484|60|91|179|72|114|2|364|190|554|"mediamarkt"|249993|"https://www.mediamarkt.hu/hu/product/_beko-gn-163220-s-neofrost-side-by-side-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1178445.html"
83|"BEKO GN163220 grey"|"BEKO GN163220"|"grey"|"BEKO"|"Refrigerator"|"A+"|484|60|91|179|72|114|2|364|190|554|"edigital"|244990|"https://edigital.hu/side-side-huto/beko-gn-163220-s-side-side-neo-frost-p349992"
84|"BEKO GNE134620 grey"|"BEKO GNE134620"|"grey"|"BEKO"|"Refrigerator"|"A+"|447|60|92|182|72|125|4|373|149|522|"mediamarkt"|384793|"https://www.mediamarkt.hu/hu/product/_beko-gne-134620-x-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1204454.html"
84|"BEKO GNE134620 grey"|"BEKO GNE134620"|"grey"|"BEKO"|"Refrigerator"|"A+"|447|60|92|182|72|125|4|373|149|522|"edigital"|295990|"https://edigital.hu/side-side-huto/beko-gne-134620-x-side-side-hutoszekreny-inox-ujracsomagolt-p672324"
85|"BEKO GNE134630 grey"|"BEKO GNE134630"|"grey"|"BEKO"|"Refrigerator"|"A++"|355|60|182|182|74|130|4|380|155|535|"mediamarkt"|399793|"https://www.mediamarkt.hu/hu/product/_beko-gne-134630-x-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1204453.html"
85|"BEKO GNE134630 grey"|"BEKO GNE134630"|"grey"|"BEKO"|"Refrigerator"|"A++"|355|60|182|182|74|130|4|380|155|535|"edigital"|399990|"https://edigital.hu/side-side-huto/beko-gne-134630-x-side-side-hutoszekreny-ezust-p501642"
86|"BEKO GNE480E20 grey"|"BEKO GNE480E20"|"grey"|"BEKO"|"Refrigerator"|"A+"|418|60|76|192|75|113|4|300|150|450|"mediamarkt"|305799|"https://www.mediamarkt.hu/hu/product/_beko-gne-480e20-zxp-neofrost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1294471.html"
87|"BEKO HS 221520 white"|"BEKO HS 221520"|"white"|"BEKO"|"Freezer"|"A+"|235|24|75|91|73|37|1|NA|205|205|"mediamarkt"|69893|"https://www.mediamarkt.hu/hu/product/_beko-hs-221520-fagyaszt%C3%B3l%C3%A1da-1161857.html"
87|"BEKO HS 221520 white"|"BEKO HS 221520"|"white"|"BEKO"|"Freezer"|"A+"|235|24|75|91|73|37|1|NA|205|205|"edigital"|69990|"https://edigital.hu/fagyasztolada/beko-hs-221520-fagyasztolada-p509791"
88|"BEKO HS210520 white"|"BEKO HS210520"|"white"|"BEKO"|NA|"A+"|173|12|54|86|61|27|1|NA|104|104|"mediamarkt"|52796|"https://www.mediamarkt.hu/hu/product/_beko-hs-210520-fagyaszt%C3%B3l%C3%A1da-1237032.html"
89|"BEKO HSA24520 white"|"BEKO HSA24520"|"white"|"BEKO"|NA|"A+"|237|12|110|86|73|45|1|NA|230|230|"mediamarkt"|80993|"https://www.mediamarkt.hu/hu/product/_beko-hsa-24520-fagyaszt%C3%B3l%C3%A1da-1237033.html"
90|"BEKO HSA29520 white"|"BEKO HSA29520"|"white"|"BEKO"|NA|"A+"|265|12|129|86|73|51|NA|NA|284|284|"mediamarkt"|91999|"https://www.mediamarkt.hu/hu/product/_beko-hsa-29520-fagyaszt%C3%B3l%C3%A1da-1106731.html"
91|"BEKO HSA29530 white"|"BEKO HSA29530"|"white"|"BEKO"|"Freezer"|"A++"|208|24|129|86|73|52|1|284|284|568|"mediamarkt"|87793|"https://www.mediamarkt.hu/hu/product/_beko-hsa-29530-fagyaszt%C3%B3l%C3%A1da-1187849.html"
91|"BEKO HSA29530 white"|"BEKO HSA29530"|"white"|"BEKO"|"Freezer"|"A++"|208|24|129|86|73|52|1|284|284|568|"edigital"|94990|"https://edigital.hu/fagyasztolada/beko-hsa-29530-fagyasztolada-p509787"
92|"BEKO HSA37530 white"|"BEKO HSA37530"|"white"|"BEKO"|"Freezer"|"A++"|234|24|156|86|73|64|1|0|350|350|"mediamarkt"|100993|"https://www.mediamarkt.hu/hu/product/_beko-hsa-37530-fagyaszt%C3%B3l%C3%A1da-1165908.html"
92|"BEKO HSA37530 white"|"BEKO HSA37530"|"white"|"BEKO"|"Freezer"|"A++"|234|24|156|86|73|64|1|0|350|350|"edigital"|99990|"https://edigital.hu/fagyasztolada/beko-hsa-37530-fagyasztolada-p246329"
93|"BEKO HSA40520 white"|"BEKO HSA40520"|"white"|"BEKO"|NA|"A+"|303|12|129|86|73|48|1|NA|360|360|"mediamarkt"|99999|"https://www.mediamarkt.hu/hu/product/_beko-hsa-40520-fagyaszt%C3%B3l%C3%A1da-1237034.html"
94|"BEKO HSA47520 white"|"BEKO HSA47520"|"white"|"BEKO"|NA|"A+"|350|12|155|86|73|57|NA|NA|451|451|"mediamarkt"|103793|"https://www.mediamarkt.hu/hu/product/_beko-hsa-47520-fagyaszt%C3%B3l%C3%A1da-1106733.html"
95|"BEKO MCNA 406I40XB grey"|"BEKO MCNA 406I40XB"|"grey"|"BEKO"|"Refrigerator"|"A+++"|188|60|60|203|67|78|2|253|109|362|"mediamarkt"|179999|"https://www.mediamarkt.hu/hu/product/_beko-mcna-406i40xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296950.html"
96|"BEKO RCNA 406I30W white"|"BEKO RCNA 406I30W"|"white"|"BEKO"|"Refrigerator"|"A++"|282|60|60|203|67|NA|2|253|109|362|"mediamarkt"|142999|"https://www.mediamarkt.hu/hu/product/_beko-rcna-406i30w-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296951.html"
97|"BEKO RCNA 406I30XB grey"|"BEKO RCNA 406I30XB"|"grey"|"BEKO"|"Refrigerator"|"A++"|282|60|60|203|66|78|2|253|109|362|"mediamarkt"|152996|"https://www.mediamarkt.hu/hu/product/_beko-rcna-406i30xb-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1307850.html"
98|"BEKO RCNA340K20 white"|"BEKO RCNA340K20"|"white"|"BEKO"|"Refrigerator"|"A+"|304|60|60|175|65|68|2|205|97|302|"mediamarkt"|107993|"https://www.mediamarkt.hu/hu/product/_beko-rcna-340k20-w-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1203335.html"
99|"BEKO RCNA365E32DZ grey"|"BEKO RCNA365E32DZ"|"grey"|"BEKO"|"Refrigerator"|"A++"|260|60|60|185|65|71|2|216|97|313|"mediamarkt"|157993|"https://www.mediamarkt.hu/hu/product/_beko-rcna-365e32dz-x-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1237028.html"
100|"BEKO RCNA366E30 grey"|"BEKO RCNA366E30"|"grey"|"BEKO"|"Refrigerator"|"A++"|270|60|60|186|67|72|2|215|109|324|"mediamarkt"|153793|"https://www.mediamarkt.hu/hu/product/_beko-rcna-366e30-zxp-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294486.html"
101|"BEKO RCNA366E40 grey"|"BEKO RCNA366E40"|"grey"|"BEKO"|"Refrigerator"|"A+++"|180|60|60|185|67|73|2|215|109|324|"mediamarkt"|179999|"https://www.mediamarkt.hu/hu/product/_beko-rcna-366e40-zxb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294487.html"
102|"BEKO RCNA366I30 white"|"BEKO RCNA366I30"|"white"|"BEKO"|"Refrigerator"|"A++"|270|60|60|186|67|70|2|215|109|324|"mediamarkt"|136993|"https://www.mediamarkt.hu/hu/product/_beko-rcna-366i30-w-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294485.html"
103|"BEKO RCNA366K30XB grey"|"BEKO RCNA366K30XB"|"grey"|"BEKO"|"Refrigerator"|"A++"|270|60|60|186|67|NA|2|215|109|324|"mediamarkt"|129896|"https://www.mediamarkt.hu/hu/product/_beko-rcna-366k30xb-no-frost-alulfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1298412.html"
104|"BEKO RCNE520E41Z grey"|"BEKO RCNE520E41Z"|"grey"|"BEKO"|NA|"A+++"|211|60|70|192|70|88|2|330|124|454|"mediamarkt"|239896|"https://www.mediamarkt.hu/hu/product/_beko-rcne-520e41z-x-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1237030.html"
105|"BEKO RCNE560E30DZXB grey"|"BEKO RCNE560E30DZXB"|"grey"|"BEKO"|"Refrigerator"|"A++"|342|60|70|192|74|82|2|352|145|497|"mediamarkt"|225999|"https://www.mediamarkt.hu/hu/product/_beko-rcne-560e30dzxb-no-frost-alulfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1298413.html"
106|"BEKO RCSA225K20 white"|"BEKO RCSA225K20"|"white"|"BEKO"|"Refrigerator"|"A+"|249|24|54|144|60|42|2|142|64|206|"mediamarkt"|74893|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-225k20-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294476.html"
107|"BEKO RCSA240M30 white"|"BEKO RCSA240M30"|"white"|"BEKO"|"Refrigerator"|"A++"|210|24|54|153|60|48|2|142|87|229|"mediamarkt"|84893|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-240m30-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294477.html"
108|"BEKO RCSA300K30 grey"|"BEKO RCSA300K30"|"grey"|"BEKO"|"Refrigerator"|"A++"|227|24|54|181|60|54|2|204|87|291|"mediamarkt"|109999|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-300k30-xp-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294481.html"
109|"BEKO RCSA330K30 grey"|"BEKO RCSA330K30"|"grey"|"BEKO"|"Refrigerator"|"A++"|229|24|60|185|60|61|2|197|95|292|"mediamarkt"|110793|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-330k30-pt-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294483.html"
110|"BEKO RCSA330K30 white"|"BEKO RCSA330K30"|"white"|"BEKO"|"Refrigerator"|"A++"|229|24|60|185|60|61|2|197|95|292|"mediamarkt"|97993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-330k30-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294482.html"
111|"BEKO RCSA330K31 grey"|"BEKO RCSA330K31"|"grey"|"BEKO"|"Refrigerator"|"A++"|229|60|60|185|60|61|2|197|95|292|"mediamarkt"|110993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-330k31-pt-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235273.html"
111|"BEKO RCSA330K31 grey"|"BEKO RCSA330K31"|"grey"|"BEKO"|"Refrigerator"|"A++"|229|60|60|185|60|61|2|197|95|292|"edigital"|104990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-330k31-pt-alulfagyasztos-hutoszekreny-inox-p505075"
112|"BEKO RCSA330K31 white"|"BEKO RCSA330K31"|"white"|"BEKO"|"Refrigerator"|"A++"|229|60|60|185|60|61|NA|197|95|292|"mediamarkt"|94993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-330k31-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1225951.html"
113|"BEKO RCSA365K20 grey"|"BEKO RCSA365K20"|"grey"|"BEKO"|"Refrigerator"|"A+"|296|24|60|185|65|65|2|230|113|343|"mediamarkt"|109796|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-365k20-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1237024.html"
113|"BEKO RCSA365K20 grey"|"BEKO RCSA365K20"|"grey"|"BEKO"|"Refrigerator"|"A+"|296|24|60|185|65|65|2|230|113|343|"edigital"|109990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-365k20-ds-alulfagyasztos-hutoszekreny-p505073"
114|"BEKO RCSA365K30 white"|"BEKO RCSA365K30"|"white"|"BEKO"|"Refrigerator"|"A++"|245|24|60|185|65|68|2|233|113|346|"mediamarkt"|102993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-365k30-w-1237022.html"
114|"BEKO RCSA365K30 white"|"BEKO RCSA365K30"|"white"|"BEKO"|"Refrigerator"|"A++"|245|24|60|185|65|68|2|233|113|346|"edigital"|99990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-365k30-w-alulfagyasztos-hutoszekreny-p503892"
115|"BEKO RCSA400K31 white"|"BEKO RCSA400K31"|"white"|"BEKO"|"Refrigerator"|"A++"|256|24|60|201|65|72|2|267|113|380|"mediamarkt"|117993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa-400k31-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1237025.html"
116|"BEKO RCSA240K20W white"|"BEKO RCSA240K20W"|"white"|"BEKO"|"Refrigerator"|"A+"|245|24|54|153|60|48|2|142|87|229|"mediamarkt"|85999|"https://www.mediamarkt.hu/hu/product/_beko-rcsa240k20w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235265.html"
116|"BEKO RCSA240K20W white"|"BEKO RCSA240K20W"|"white"|"BEKO"|"Refrigerator"|"A+"|245|24|54|153|60|48|2|142|87|229|"edigital"|75990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-240k20w-alulfagyasztos-hutoszekreny-p503870"
117|"Beko RCSA270K20S grey"|"Beko RCSA270K20S"|"grey"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"mediamarkt"|85993|"https://www.mediamarkt.hu/hu/product/_beko-rcsa270k20s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235266.html"
117|"Beko RCSA270K20S grey"|"Beko RCSA270K20S"|"grey"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"edigital"|84990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-270k20s-alulfagyasztos-hutoszekreny-ezust-szinu-p503873"
117|"Beko RCSA270K20S grey"|"Beko RCSA270K20S"|"grey"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"edigital"|67990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-270k20s-alulfagyasztos-hutoszekreny-ezust-szinu-ujracsomagolt-p713015"
118|"BEKO RCSA270K20W white"|"BEKO RCSA270K20W"|"white"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"mediamarkt"|79793|"https://www.mediamarkt.hu/hu/product/_beko-rcsa270k20w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235268.html"
118|"BEKO RCSA270K20W white"|"BEKO RCSA270K20W"|"white"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"edigital"|79990|"https://edigital.hu/alulfagyasztos-huto/beko-rcsa-270k20w-alulfagyasztos-hutoszekreny-p503871"
119|"BEKO RCSA270K20X grey"|"BEKO RCSA270K20X"|"grey"|"BEKO"|"Refrigerator"|"A+"|257|24|54|171|60|52|2|175|87|262|"mediamarkt"|89996|"https://www.mediamarkt.hu/hu/product/_beko-rcsa270k20x-alulfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235267.html"
120|"BEKO RCSA330K21W white"|"BEKO RCSA330K21W"|"white"|"BEKO"|"Refrigerator"|"A+"|267|24|60|185|60|61|2|205|90|295|"mediamarkt"|89796|"https://www.mediamarkt.hu/hu/product/_beko-rcsa330k21w-alulfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235269.html"
121|"BEKO RDSA180K20 white"|"BEKO RDSA180K20"|"white"|"BEKO"|"Refrigerator"|"A+"|231|24|54|124|57|42|2|130|46|176|"mediamarkt"|60996|"https://www.mediamarkt.hu/hu/product/_beko-rdsa-180k20-w-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294474.html"
122|"BEKO RDSA240K30 white"|"BEKO RDSA240K30"|"white"|"BEKO"|"Refrigerator"|"A++"|195|24|54|164|60|44|2|177|46|223|"mediamarkt"|79993|"https://www.mediamarkt.hu/hu/product/_beko-rdsa-240k30-w-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235271.html"
122|"BEKO RDSA240K30 white"|"BEKO RDSA240K30"|"white"|"BEKO"|"Refrigerator"|"A++"|195|24|54|164|60|44|2|177|46|223|"edigital"|74990|"https://edigital.hu/felulfagyasztos-huto/beko-rdsa-240k30-w-felulfagyasztos-hutoszekreny-p503864"
123|"BEKO RDSA290M20 white"|"BEKO RDSA290M20"|"white"|"BEKO"|"Refrigerator"|"A+"|255|12|60|162|60|53|2|209|69|278|"mediamarkt"|85999|"https://www.mediamarkt.hu/hu/product/_beko-rdsa-290m20-w-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1237018.html"
124|"BEKO RDSA310M30 grey"|"BEKO RDSA310M30"|"grey"|"BEKO"|"Refrigerator"|"A++"|260|24|60|175|60|55|2|237|69|306|"mediamarkt"|97993|"https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html"
124|"BEKO RDSA310M30 grey"|"BEKO RDSA310M30"|"grey"|"BEKO"|"Refrigerator"|"A++"|260|24|60|175|60|55|2|237|69|306|"edigital"|94990|"https://edigital.hu/felulfagyasztos-huto/beko-rdsa-310m30-x-felulfagyasztos-hutoszekreny-p503867"
125|"BEKO RDSA240K20S grey"|"BEKO RDSA240K20S"|"grey"|"BEKO"|"Refrigerator"|"A+"|226|12|54|146|60|42|2|177|46|223|"mediamarkt"|74796|"https://www.mediamarkt.hu/hu/product/_beko-rdsa240k20s-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235272.html"
126|"BEKO RFSA210K20W white"|"BEKO RFSA210K20W"|"white"|"BEKO"|"Freezer"|"A+"|230|24|54|136|59|47|1|NA|168|168|"mediamarkt"|79893|"https://www.mediamarkt.hu/hu/product/_beko-rfsa-210k20w-fagyaszt%C3%B3szekr%C3%A9ny-1264315.html"
126|"BEKO RFSA210K20W white"|"BEKO RFSA210K20W"|"white"|"BEKO"|"Freezer"|"A+"|230|24|54|136|59|47|1|NA|168|168|"edigital"|79990|"https://edigital.hu/fagyasztoszekreny/beko-rfsa210k20w-fagyasztoszekreny-p599092"
127|"BEKO RFSA240M23 white"|"BEKO RFSA240M23"|"white"|"BEKO"|NA|"A+"|257|12|60|151|60|52|1|NA|215|215|"mediamarkt"|92993|"https://www.mediamarkt.hu/hu/product/_beko-rfsa-240m23-w-fagyaszt%C3%B3szekr%C3%A9ny-1224430.html"
128|"BEKO RSSA250K20 white"|"BEKO RSSA250K20"|"white"|"BEKO"|"Refrigerator"|"A+"|214|24|54|144|59|45|1|203|19|222|"mediamarkt"|73799|"https://www.mediamarkt.hu/hu/product/_beko-rssa-250k20-w-h%C5%B1t%C5%91szekr%C3%A9ny-1294488.html"
129|"BEKO RSSA290M23 white"|"BEKO RSSA290M23"|"white"|"BEKO"|NA|"A+"|136|12|60|151|60|48|1|286|NA|286|"mediamarkt"|77993|"https://www.mediamarkt.hu/hu/product/_beko-rssa-290m23-w-h%C5%B1t%C5%91szekr%C3%A9ny-1221325.html"
130|"BEKO SSA24020 white"|"BEKO SSA24020"|"white"|"BEKO"|"Refrigerator"|"A+"|130|24|54|136|60|39|1|232|0|232|"mediamarkt"|65993|"https://www.mediamarkt.hu/hu/product/_beko-ssa-24020-h%C5%B1t%C5%91szekr%C3%A9ny-1178664.html"
130|"BEKO SSA24020 white"|"BEKO SSA24020"|"white"|"BEKO"|"Refrigerator"|"A+"|130|24|54|136|60|39|1|232|0|232|"edigital"|64990|"https://edigital.hu/egyajtos-huto/beko-ssa-24020-egyajtos-huto-p457898"
131|"BEKO TS190020 white"|"BEKO TS190020"|"white"|"BEKO"|"Refrigerator"|"A+"|118|24|48|82|53|27|1|88|NA|88|"mediamarkt"|47893|"https://www.mediamarkt.hu/hu/product/_beko-ts-190020-h%C5%B1t%C5%91szekr%C3%A9ny-1237031.html"
131|"BEKO TS190020 white"|"BEKO TS190020"|"white"|"BEKO"|"Refrigerator"|"A+"|118|24|48|82|53|27|1|88|NA|88|"edigital"|47990|"https://edigital.hu/egyajtos-huto/beko-ts-190020-egyajtos-hutoszekreny-p506353"
